학교구분,학교명,본분교,지역,설립구분,도로명주소,지번주소,위도,경도,학교개교일
대학원,경희대학교 아트퓨전디자인대학원,본교,경기,사립,경기도 용인시 기흥구 덕영대로 1732,경기도 용인시 기흥구 서천동 1,37.23980015,127.0811988,2000-07-18
대학원,경희대학교 법학전문대학원,본교,서울,사립,서울특별시 동대문구 경희대로 26,서울특별시 동대문구 회기동 1-5,37.59394914,127.054891,2009-03-01
대학원,경희대학교 의학전문대학원,본교,서울,사립,서울특별시 동대문구 경희대로 26,서울특별시 동대문구 회기동 1-5,37.59394914,127.054891,2005-03-01
대학원,경희대학교 치의학전문대학원,본교,서울,사립,서울특별시 동대문구 경희대로 26,서울특별시 동대문구 회기동 1-5,37.59394914,127.054891,2005-03-01
대학원,경희대학교 공공대학원,본교,서울,사립,서울특별시 동대문구 경희대로 26,서울특별시 동대문구 회기동 1-5,37.59394914,127.054891,2011-03-01
대학원,계명대학교 대학원,본교,대구,사립,대구광역시 달서구 달구벌대로 1095,대구광역시 달서구 신당동 1000-2,35.85355435,128.4814938,1967-01-26
대학원,계명대학교 경영대학원,본교,대구,사립,대구광역시 달서구 달구벌대로 1095,대구광역시 달서구 신당동 1000-2,35.85355435,128.4814938,1979-12-05
대학원,계명대학교 교육대학원,본교,대구,사립,대구광역시 달서구 달구벌대로 1095,대구광역시 달서구 신당동 1000-2,35.85355435,128.4814938,1967-12-19
대학원,계명대학교 스포츠산업대학원,본교,대구,사립,대구광역시 달서구 달구벌대로 1095,대구광역시 달서구 신당동 1000-2,35.85355435,128.4814938,1996-11-02
대학원,계명대학교 연합신학대학원,본교,대구,사립,대구광역시 달서구 달구벌대로 1095,대구광역시 달서구 신당동 1000-2,35.85355435,128.4814938,1995-10-18
대학원,계명대학교 예술대학원,본교,대구,사립,대구광역시 달서구 달구벌대로 1095,대구광역시 달서구 신당동 1000-2,35.85355435,128.4814938,1995-10-18
대학원,계명대학교 정책대학원,본교,대구,사립,대구광역시 남구 명덕로 104,대구광역시 남구 대명동 2139-11,35.85552317,128.5793157,1988-11-30
대학원,계명대학교 유아교육대학원,본교,대구,사립,대구광역시 달서구 달구벌대로 1095,대구광역시 달서구 신당동 1000-2,35.85355435,128.4814938,2000-07-18
대학원,고려대학교 대학원,본교,서울,사립,서울특별시 성북구 안암로 145,서울특별시 성북구 안암동5가 1-2,37.58649222,127.0309796,1949-09-01
대학원,고려대학교(세종) 일반대학원,분교,세종,사립,세종특별자치시 조치원읍 세종로 2511,세종특별자치시 조치원읍 서창리 208,36.61169462,127.2910027,1949-09-01
대학원,고려대학교(세종) 경영정보대학원,분교,세종,사립,세종특별자치시 조치원읍 세종로 2511,세종특별자치시 조치원읍 서창리 208,36.61169462,127.2910027,1988-10-01
대학원,고려대학교 교육대학원,본교,서울,사립,서울특별시 성북구 안암로 145,서울특별시 성북구 안암동5가 1-2,37.58649222,127.0309796,1967-12-01
대학원,고려대학교 국제대학원,본교,서울,사립,서울특별시 성북구 안암로 145,서울특별시 성북구 안암동5가 1-2,37.58649222,127.0309796,1991-11-16
대학원,고려대학교 노동대학원,본교,서울,사립,서울특별시 성북구 안암로 145,서울특별시 성북구 안암동5가 1-2,37.58649222,127.0309796,1994-10-21
대학원,고려대학교 법무대학원,본교,서울,사립,서울특별시 성북구 안암로 145,서울특별시 성북구 안암동5가 1-2,37.58649222,127.0309796,1996-03-01
대학원,고려대학교 보건대학원,본교,서울,사립,서울특별시 성북구 고려대로 73,서울특별시 성북구 안암동5가 126-1,37.58711097,127.0263572,1999-11-02
대학원,고려대학교 언론대학원,본교,서울,사립,서울특별시 성북구 안암로 145,서울특별시 성북구 안암동5가 1-2,37.58649222,127.0309796,1992-07-28
대학원,고려대학교(세종) 인문정보대학원,분교,세종,사립,세종특별자치시 조치원읍 세종로 2511,세종특별자치시 조치원읍 서창리 208,36.61169462,127.2910027,1997-10-25
대학원,고려대학교 정책대학원,본교,서울,사립,서울특별시 성북구 안암로 145,서울특별시 성북구 안암동5가 1-2,37.58649222,127.0309796,1986-11-29
대학원,고려대학교(세종) 행정대학원,분교,세종,사립,세종특별자치시 조치원읍 세종로 2511,세종특별자치시 조치원읍 서창리 208,36.61169462,127.2910027,1997-10-25
대학원,고려대학교 임상치의학대학원,본교,서울,사립,서울특별시 성북구 고려대로 73,서울특별시 성북구 안암동5가 126-1,37.58711097,127.0263572,1999-11-02
대학원,고려대학교 컴퓨터정보통신대학원,본교,서울,사립,서울특별시 성북구 안암로 145,서울특별시 성북구 안암동5가 1-2,37.58649222,127.0309796,1995-10-18
대학원,고려대학교(세종) 의용과학대학원,분교,세종,사립,세종특별자치시 조치원읍 세종로 2511,세종특별자치시 조치원읍 서창리 208,36.61169462,127.2910027,1999-11-02
대학원,고려대학교 정보보호대학원,본교,서울,사립,서울특별시 성북구 안암로 145,서울특별시 성북구 안암동5가 1-2,37.58649222,127.0309796,2006-09-01
대학원,고려대학교 경영전문대학원,본교,서울,사립,서울특별시 성북구 안암로 145,서울특별시 성북구 안암동5가 1-2,37.58649222,127.0309796,1963-11-18
대학원,고려대학교 공학대학원,본교,서울,사립,서울특별시 성북구 안암로 145,서울특별시 성북구 안암동5가 1-2,37.58649222,127.0309796,1987-11-01
대학원,고려대학교 법학전문대학원,본교,서울,사립,서울특별시 성북구 안암로 145,서울특별시 성북구 안암동5가 1-2,37.58649222,127.0309796,2009-03-01
대학원,고려대학교 생명환경과학대학원,본교,서울,사립,서울특별시 성북구 안암로 145,서울특별시 성북구 안암동5가 1-2,37.58649222,127.0309796,1977-01-03
대학원,고려대학교 의학전문대학원,본교,서울,사립,서울특별시 성북구 안암로 145,서울특별시 성북구 안암동5가 1-2,37.58649222,127.0309796,2009-03-01
대학원,고려대학교 정보경영공학전문대학원,본교,서울,사립,서울특별시 성북구 안암로 145,서울특별시 성북구 안암동5가 1-2,37.58649222,127.0309796,2006-09-01
대학원,고려대학교 융합소프트웨어전문대학원,본교,서울,사립,서울특별시 성북구 안암로 145,서울특별시 성북구 안암동5가 1-2,37.58649222,127.0309796,2010-03-01
대학원,고려대학교 그린스쿨(에너지환경정책기술대학원),본교,서울,사립,서울특별시 성북구 안암로 145,서울특별시 성북구 안암동5가 1-2,37.58649222,127.0309796,2010-03-01
대학원,고려대학교 기술경영전문대학원,본교,서울,사립,서울특별시 성북구 안암로 145,서울특별시 성북구 안암동5가 1-2,37.58649222,127.0309796,2011-03-01
대학원,고신대학교 대학원,본교,부산,사립,부산광역시 영도구 와치로 194,부산광역시 영도구 동삼동 516-36,35.07946942,129.0621819,1978-03-02
대학원,고신대학교 교육대학원,본교,부산,사립,부산광역시 영도구 와치로 194,부산광역시 영도구 동삼동 516-36,35.07946942,129.0621819,1999-11-01
대학원,고신대학교 교회음악대학원,본교,부산,사립,부산광역시 영도구 와치로 194,부산광역시 영도구 동삼동 516-36,35.07946942,129.0621819,2007-03-01
대학원,고신대학교 보건대학원,본교,부산,사립,부산광역시 서구 감천로 262,부산광역시 서구 암남동 14-8,35.08107807,129.0145128,1993-09-04
대학원,고신대학교 신학대학원,본교,충남,사립,충청남도 천안시 동남구 충절로 535-31,충청남도 천안시 동남구 삼룡동 40-1,36.77721382,127.1813824,1980-11-03
대학원,고신대학교 기독교상담대학원,본교,부산,사립,부산광역시 영도구 와치로 194,부산광역시 영도구 동삼동 516-36,35.07946942,129.0621819,2007-03-01
대학원,고신대학교 선교목회대학원,본교,부산,사립,부산광역시 영도구 와치로 194,부산광역시 영도구 동삼동 516-36,35.07946942,129.0621819,1997-10-01
대학원,가톨릭관동대학교 일반대학원,본교,강원,사립,강원특별자치도 강릉시 범일로579번길 24,강원특별자치도 강릉시 내곡동 522,37.73732878,128.8737046,1989-03-01
대학원,가톨릭관동대학교 경영행정・사회복지대학원,본교,강원,사립,강원특별자치도 강릉시 범일로579번길 24,강원특별자치도 강릉시 내곡동 522,37.73732878,128.8737046,1990-03-01
대학원,가톨릭관동대학교 교육대학원,본교,강원,사립,강원특별자치도 강릉시 범일로579번길 24,강원특별자치도 강릉시 내곡동 522,37.73732878,128.8737046,1988-03-01
대학원,가톨릭관동대학교 선교신학대학원,본교,강원,사립,강원특별자치도 강릉시 범일로579번길 24,강원특별자치도 강릉시 내곡동 522,37.73732878,128.8737046,2003-03-01
대학원,광신대학교 대학원,본교,광주,사립,광주광역시 북구 양산택지소로 36,광주광역시 북구 본촌동 130,35.21603426,126.8848545,2002-10-30
대학원,광신대학교 교육대학원,본교,광주,사립,광주광역시 북구 양산택지소로 36,광주광역시 북구 본촌동 130,35.21603426,126.8848545,2002-11-12
대학원,광신대학교 국제대학원,본교,광주,사립,광주광역시 북구 양산택지소로 36,광주광역시 북구 본촌동 130,35.21603426,126.8848545,2006-07-25
대학원,광신대학교 사회복지대학원,본교,광주,사립,광주광역시 북구 양산택지소로 36,광주광역시 북구 본촌동 130,35.21603426,126.8848545,2006-07-25
대학원,광신대학교 신학대학원,본교,광주,사립,광주광역시 북구 양산택지소로 36,광주광역시 북구 본촌동 130,35.21603426,126.8848545,1999-11-02
대학원,광신대학교 상담치료대학원,본교,광주,사립,광주광역시 북구 양산택지소로 36,광주광역시 북구 본촌동 130,35.21603426,126.8848545,2005-10-12
대학원,광운대학교 대학원,본교,서울,사립,서울특별시 노원구 광운로 20,서울특별시 노원구 월계동 447-1,37.61932035,127.0583381,1979-12-05
대학원,광운대학교 경영대학원,본교,서울,사립,서울특별시 노원구 광운로 20,서울특별시 노원구 월계동 447-1,37.61932035,127.0583381,1988-10-29
대학원,광운대학교 교육대학원,본교,서울,사립,서울특별시 노원구 광운로 20,서울특별시 노원구 월계동 447-1,37.61932035,127.0583381,1999-11-19
대학원,광운대학교 환경대학원,본교,서울,사립,서울특별시 노원구 광운로 20,서울특별시 노원구 월계동 447-1,37.61932035,127.0583381,1984-11-27
대학원,광운대학교 건설법무대학원,본교,서울,사립,서울특별시 노원구 광운로 20,서울특별시 노원구 월계동 447-1,37.61932035,127.0583381,2006-10-27
대학원,광운대학교 상담복지정책대학원,본교,서울,사립,서울특별시 노원구 광운로 20,서울특별시 노원구 월계동 447-1,37.61932035,127.0583381,2001-02-09
대학원,광운대학교 정보콘텐츠대학원,본교,서울,사립,서울특별시 노원구 광운로 20,서울특별시 노원구 월계동 447-1,37.61932035,127.0583381,1980-11-08
대학원,광주가톨릭대학교 대학원,본교,전남,사립,전라남도 나주시 남평읍 중남길 12-25,전라남도 나주시 남평읍 남석리 산 67-1,35.01543518,126.8638867,1965-01-13
대학원,광주여자대학교 일반대학원,본교,광주,사립,광주광역시 광산구 광주여대길 45,광주광역시 광산구 산정동 산 105-1,35.16268099,126.7953712,1997-03-03
대학원,광주여자대학교 교육대학원,본교,광주,사립,광주광역시 광산구 광주여대길 45,광주광역시 광산구 산정동 산 105-1,35.16268099,126.7953712,1997-03-03
대학원,광주여자대학교 사회개발대학원,본교,광주,사립,광주광역시 광산구 광주여대길 45,광주광역시 광산구 산정동 산 105-1,35.16268099,126.7953712,1997-03-03
대학원,국민대학교 대학원,본교,서울,사립,서울특별시 성북구 정릉로 77,서울특별시 성북구 정릉동 861-1,37.61028784,126.9985206,1976-01-22
대학원,국민대학교 경영대학원,본교,서울,사립,서울특별시 성북구 정릉로 77,서울특별시 성북구 정릉동 861-1,37.61028784,126.9985206,1981-10-01
